279,532.0,365.0,115.0
280,670.0,351.0,151.0
281,469.0,396.0,138.0
282,482.0,310.0,125.0
283,395.0,263.0,229.0
284,497.0,462.0,72.0
285,370.0,499.0,170.0
286,495.0,308.0,152.0
287,467.0,297.0,176.0
288,411.0,412.0,153.0
289,395.0,333.0,148.0
290,431.0,373.0,131.0
291,500.0,403.0,104.0
292,476.0,294.0,92.0
293,435.0,308.0,115.0
294,380.0,330.0,103.0
295,376.0,341.0,136.0
296,327.0,359.0,132.0
297,463.0,364.0,108.0
298,399.0,287.0,111.0
299,350.0,244.0,146.0
300,296.0,303.0,103.0
301,411.0,260.0,131.0
302,380.0,328.0,121.0
303,377.0,437.0,97.0
304,468.0,280.0,188.0
305,318.0,355.0,163.0
306,456.0,304.0,149.0
307,359.0,321.0,122.0
308,393.0,220.0,102.0
309,398.0,267.0,83.0
310,356.0,338.0,97.0
311,385.0,230.0,120.0
312,353.0,280.0,140.0
313,373.0,225.0,197.0
314,374.0,308.0,99.0
315,287.0,178.0,84.0
316,351.0,348.0,84.0
317,316.0,262.0,124.0
318,412.0,247.0,96.0
319,374.0,223.0,104.0
320,383.0,268.0,134.0
321,383.0,304.0,112.0
322,275.0,252.0,115.0
323,429.0,208.0,112.0
324,312.0,168.0,62.0
325,336.0,421.0,88.0
326,276.0,210.0,138.0
327,316.0,102.0,113.0
328,412.0,184.0,97.0
329,360.0,148.0,66.0
330,330.0,278.0,113.0
331,473.0,253.0,106.0
332,377.0,252.0,74.0
333,367.0,340.0,112.0
334,333.0,224.0,86.0
335,361.0,220.0,107.0
336,268.0,273.0,118.0
337,344.0,229.0,148.0
338,397.0,240.0,120.0
339,302.0,351.0,55.0
340,290.0,181.0,137.0
341,253.0,212.0,91.0
342,396.0,255.0,125.0
343,335.0,190.0,75.0
344,306.0,294.0,105.0
345,267.0,290.0,100.0
346,296.0,174.0,104.0
347,391.0,194.0,91.0
348,278.0,287.0,129.0
349,331.0,220.0,85.0
350,339.0,141.0,119.0
351,301.0,265.0,44.0
352,319.0,204.0,51.0
353,291.0,242.0,68.0
354,261.0,293.0,74.0
355,257.0,225.0,104.0
356,223.0,232.0,65.0
357,353.0,160.0,73.0
358,251.0,203.0,62.0
359,315.0,296.0,74.0
360,214.0,139.0,110.0
361,229.0,97.0,89.0
362,279.0,193.0,66.0
363,290.0,220.0,59.0
364,255.0,149.0,67.0
365,336.0,174.0,89.0
366,272.0,179.0,51.0
367,193.0,125.0,87.0
368,218.0,111.0,52.0
369,294.0,180.0,133.0
370,228.0,164.0,61.0
371,285.0,260.0,72.0
372,274.0,195.0,82.0
373,216.0,249.0,43.0
374,311.0,108.0,38.0
375,286.0,224.0,65.0
376,224.0,199.0,62.0
377,262.0,175.0,83.0
378,284.0,158.0,40.0
379,331.0,144.0,75.0
380,258.0,216.0,57.0
381,196.0,167.0,94.0
382,268.0,312.0,73.0
383,187.0,142.0,37.0
384,242.0,150.0,64.0
385,253.0,88.0,56.0
386,297.0,146.0,22.0
387,225.0,201.0,109.0
388,220.0,146.0,60.0
389,207.0,67.0,94.0
390,264.0,149.0,55.0
391,212.0,174.0,129.0
392,161.0,160.0,46.0
393,206.0,124.0,76.0
394,261.0,202.0,45.0
395,205.0,214.0,76.0
396,205.0,105.0,135.0
397,401.0,214.0,85.0
398,269.0,178.0,114.0
399,165.0,128.0,96.0
400,281.0,208.0,72.0
401,230.0,122.0,69.0
402,155.0,173.0,28.0
403,246.0,228.0,48.0
404,176.0,168.0,21.0
405,245.0,169.0,39.0
