cluster_size,0.125,0.175,0.18,0.225,0.23,0.35,0.4
342,393.0,301.0,223.0,170.0,101.0,147.0,12.0
343,421.0,396.0,219.0,92.0,90.0,130.0,2.0
344,427.0,256.0,245.0,64.0,203.0,155.0,1.0
345,387.0,275.0,409.0,204.0,83.0,109.0,6.0
346,427.0,251.0,218.0,212.0,205.0,74.0,3.0
347,428.0,175.0,204.0,266.0,85.0,88.0,4.0
348,396.0,288.0,212.0,112.0,119.0,57.0,4.0
349,430.0,217.0,303.0,176.0,213.0,74.0,7.0
350,453.0,259.0,250.0,146.0,85.0,60.0,5.0
351,434.0,195.0,185.0,129.0,86.0,104.0,1.0
352,438.0,256.0,292.0,176.0,112.0,114.0,6.0
353,457.0,185.0,307.0,173.0,96.0,113.0,4.0
354,421.0,303.0,214.0,142.0,141.0,105.0,2.0
355,378.0,131.0,224.0,94.0,84.0,75.0,3.0
356,420.0,224.0,144.0,100.0,71.0,37.0,21.0
357,367.0,240.0,185.0,161.0,79.0,89.0,5.0
358,386.0,300.0,141.0,128.0,78.0,80.0,10.0
359,374.0,245.0,229.0,119.0,95.0,115.0,3.0
360,383.0,260.0,180.0,75.0,97.0,84.0,24.0
361,399.0,291.0,354.0,185.0,91.0,96.0,5.0
362,347.0,179.0,240.0,184.0,97.0,75.0,6.0
363,389.0,276.0,196.0,165.0,129.0,100.0,0.0
364,386.0,229.0,213.0,117.0,108.0,66.0,12.0
365,367.0,194.0,172.0,66.0,119.0,93.0,0.0
366,418.0,168.0,330.0,81.0,73.0,79.0,1.0
367,411.0,228.0,324.0,97.0,89.0,91.0,4.0
368,349.0,297.0,164.0,108.0,91.0,40.0,7.0
369,414.0,348.0,208.0,128.0,103.0,70.0,4.0
370,380.0,220.0,154.0,109.0,113.0,94.0,5.0
371,341.0,337.0,254.0,169.0,130.0,68.0,5.0
372,352.0,174.0,332.0,112.0,82.0,74.0,4.0
373,342.0,258.0,212.0,125.0,102.0,84.0,15.0
374,377.0,202.0,228.0,45.0,78.0,132.0,13.0
375,346.0,152.0,141.0,96.0,113.0,71.0,13.0
376,307.0,83.0,120.0,159.0,54.0,76.0,2.0
377,334.0,117.0,121.0,136.0,80.0,116.0,0.0
378,357.0,131.0,168.0,135.0,61.0,108.0,4.0
379,339.0,217.0,174.0,123.0,125.0,67.0,8.0
380,363.0,87.0,134.0,84.0,104.0,97.0,0.0
381,328.0,178.0,282.0,170.0,84.0,127.0,13.0
382,359.0,299.0,160.0,144.0,154.0,69.0,12.0
383,325.0,242.0,155.0,68.0,44.0,92.0,10.0
384,347.0,173.0,167.0,114.0,110.0,80.0,6.0
385,324.0,158.0,250.0,105.0,116.0,89.0,6.0
386,347.0,186.0,247.0,71.0,81.0,89.0,9.0
387,312.0,172.0,253.0,58.0,141.0,99.0,0.0
388,317.0,222.0,246.0,115.0,113.0,93.0,17.0
389,407.0,196.0,122.0,141.0,108.0,103.0,6.0
390,332.0,152.0,192.0,75.0,50.0,63.0,3.0
391,332.0,189.0,251.0,127.0,93.0,32.0,3.0
392,365.0,374.0,151.0,133.0,74.0,84.0,13.0
393,343.0,266.0,247.0,108.0,109.0,76.0,10.0
394,338.0,143.0,137.0,141.0,123.0,43.0,0.0
395,327.0,173.0,103.0,193.0,76.0,64.0,0.0
396,365.0,138.0,194.0,95.0,145.0,36.0,2.0
397,319.0,190.0,209.0,88.0,127.0,62.0,0.0
398,320.0,151.0,119.0,108.0,71.0,114.0,5.0
399,310.0,220.0,217.0,120.0,71.0,85.0,5.0
400,285.0,167.0,182.0,67.0,59.0,41.0,11.0
401,294.0,300.0,159.0,94.0,65.0,66.0,5.0
402,316.0,185.0,241.0,106.0,64.0,77.0,3.0
403,307.0,237.0,98.0,157.0,105.0,47.0,6.0
404,290.0,163.0,198.0,133.0,92.0,123.0,25.0
405,314.0,159.0,171.0,114.0,109.0,57.0,7.0
406,340.0,120.0,328.0,81.0,119.0,60.0,0.0
407,284.0,201.0,269.0,61.0,158.0,59.0,5.0
408,304.0,180.0,323.0,208.0,31.0,66.0,5.0
409,318.0,249.0,123.0,37.0,79.0,54.0,6.0
410,295.0,184.0,264.0,138.0,45.0,50.0,9.0
411,346.0,180.0,130.0,97.0,55.0,42.0,7.0
412,297.0,332.0,94.0,64.0,88.0,42.0,14.0
413,279.0,178.0,102.0,116.0,94.0,53.0,0.0
414,363.0,207.0,245.0,144.0,97.0,28.0,3.0
415,344.0,166.0,151.0,120.0,96.0,57.0,4.0
416,286.0,213.0,284.0,122.0,67.0,88.0,1.0
417,329.0,143.0,205.0,139.0,120.0,38.0,1.0
418,306.0,122.0,171.0,178.0,35.0,75.0,17.0
419,306.0,175.0,102.0,53.0,64.0,71.0,9.0
420,321.0,245.0,121.0,76.0,51.0,43.0,31.0
421,292.0,166.0,137.0,75.0,80.0,64.0,23.0
422,306.0,134.0,252.0,148.0,87.0,77.0,7.0
423,283.0,96.0,130.0,105.0,70.0,94.0,1.0
424,297.0,134.0,239.0,47.0,107.0,72.0,20.0
425,321.0,189.0,234.0,69.0,58.0,48.0,31.0
426,264.0,119.0,171.0,125.0,52.0,26.0,24.0
427,271.0,191.0,100.0,152.0,164.0,59.0,5.0
